Date, Time, Low Range CO2 (SD), Low Range CO2 (ppm), Temp (C), Temp (SD), Hi Range CO2 (ppm), High Range CO2 (SD)
9/27/2018,4:02:01,1.1775777,516.16,24.72,1.7239276,384.21,1.4980874
9/27/2018,4:02:05,1.1775777,516.16,24.72,1.7236776,384.21,1.497879
9/27/2018,4:02:09,1.1775777,516.16,24.72,1.7236776,384.21,1.4979206
9/27/2018,4:02:13,1.1775777,516.16,24.72,1.723636,384.21,1.4979206
9/27/2018,4:02:17,1.1775777,517.92,24.72,1.723636,385.82,1.4981292
9/27/2018,4:02:21,1.1775777,517.92,24.72,1.7235111,385.82,1.4979624
9/27/2018,4:02:25,1.1775777,510.34,24.72,1.7235943,378.91,1.497879
9/27/2018,4:02:29,1.1775777,513.86,24.72,1.7234694,382.12,1.4977125
9/27/2018,4:02:33,1.1775777,515.36,24.72,1.7235527,383.49,1.4977541
9/27/2018,4:02:37,1.1775777,513.86,24.72,1.7234694,382.12,1.4977125
9/27/2018,4:02:41,1.1775777,515.63,24.72,1.7235527,383.73,1.4977957
9/27/2018,4:02:45,1.1775777,515.63,24.72,1.7235111,383.73,1.4977957
9/27/2018,4:02:49,1.1775777,515.63,24.72,1.7235527,383.73,1.4978374
9/27/2018,4:02:53,1.1775777,515.63,24.72,1.7235943,383.73,1.4978374
9/27/2018,4:02:57,1.1775777,515.63,24.72,1.7235527,383.73,1.4977957
9/27/2018,4:03:01,1.1775777,512.1,24.72,1.7235943,380.51,1.497879
9/27/2018,4:03:05,1.1775777,515.36,24.72,1.7234694,383.49,1.4977541
9/27/2018,4:03:09,1.1775777,515.36,24.72,1.7235527,383.49,1.4977541
9/27/2018,4:03:13,1.1775777,511.84,24.72,1.7235111,380.27,1.4977125
9/27/2018,4:03:17,1.1775777,513.33,24.72,1.7235111,381.64,1.4977125
9/27/2018,4:03:21,1.1775777,511.84,24.72,1.723636,380.27,1.4976708
9/27/2018,4:03:25,1.1775777,510.08,24.72,1.7236776,378.67,1.4976708
9/27/2018,4:03:29,1.1775777,510.08,24.72,1.7238026,378.67,1.4977125
9/27/2018,4:03:33,1.1775777,510.08,24.72,1.7235943,378.67,1.497879
9/27/2018,4:03:37,1.1775777,512.1,24.72,1.7233859,380.51,1.4977541
9/27/2018,4:03:41,1.1775777,512.1,24.72,1.7233859,380.51,1.4977957
9/27/2018,4:03:45,1.1775777,512.1,24.72,1.7235111,380.51,1.4977541
9/27/2018,4:03:49,1.1775777,512.1,24.72,1.723636,380.51,1.4978374
9/27/2018,4:03:53,1.1775777,515.89,24.72,1.723636,383.97,1.4979624
9/27/2018,4:03:57,1.1775777,514.13,24.72,1.7235943,382.36,1.4979625
9/27/2018,4:04:01,1.1775777,515.89,24.72,1.7238026,383.97,1.4980875
9/27/2018,4:04:05,1.1775777,515.89,24.72,1.7238444,383.97,1.4979206
9/27/2018,4:04:09,1.1775777,515.89,24.72,1.7238026,383.97,1.4977957
9/27/2018,4:04:13,1.1775777,508.32,24.72,1.7237192,377.06,1.497879
9/27/2018,4:04:17,1.1775777,508.32,24.72,1.7237192,377.06,1.4978374
9/27/2018,4:04:21,1.1775777,514.13,24.72,1.7238026,382.36,1.4979625
9/27/2018,4:04:25,1.1775777,514.13,24.72,1.7237192,382.36,1.4978374
9/27/2018,4:04:29,1.1775777,514.13,24.72,1.7237192,382.36,1.4979624
9/27/2018,4:04:33,1.1775777,514.13,24.72,1.7238026,382.36,1.4981292
9/27/2018,4:04:37,1.1775777,512.37,24.72,1.7237192,380.76,1.4980458
9/27/2018,4:04:41,1.1775777,514.13,24.72,1.7236776,382.36,1.4980458
9/27/2018,4:04:45,1.1775777,510.61,24.72,1.7236776,379.15,1.497879
9/27/2018,4:04:49,1.1775777,510.61,24.72,1.7238026,379.15,1.497879
9/27/2018,4:04:53,1.1775777,510.61,24.72,1.7239693,379.15,1.4980041
9/27/2018,4:04:57,1.1775969,510.73,24.72,1.723886,379.27,1.497879
9/27/2018,4:05:01,1.1775777,510.34,24.72,1.7239275,378.91,1.4977541
9/27/2018,4:05:05,1.1775969,506.95,24.72,1.7238026,375.82,1.4977125
9/27/2018,4:05:09,1.1775969,510.47,24.71,1.723886,379.03,1.4977541
9/27/2018,4:05:13,1.1775969,510.47,24.71,1.7238026,379.03,1.4978374
9/27/2018,4:05:17,1.1775777,506.56,24.71,1.723636,375.46,1.497629
9/27/2018,4:05:21,1.1775777,506.56,24.72,1.7235943,375.46,1.4978374
9/27/2018,4:05:25,1.1775777,512.1,24.72,1.7234694,380.51,1.4979625
9/27/2018,4:05:29,1.1775969,514.52,24.72,1.7235943,382.73,1.4980458
9/27/2018,4:05:33,1.1775969,520.08,24.71,1.7235527,387.8,1.4979206
9/27/2018,4:05:37,1.1775969,514.52,24.71,1.7235943,382.73,1.4979206
9/27/2018,4:05:41,1.1775969,514.52,24.71,1.723636,382.73,1.4979624
9/27/2018,4:05:45,1.1775969,514.52,24.71,1.7235527,382.73,1.4981292
9/27/2018,4:05:49,1.1775969,512.76,24.71,1.7235527,381.12,1.4980458
9/27/2018,4:05:53,1.1775969,519.81,24.71,1.7233859,387.56,1.4979625
9/27/2018,4:05:57,1.1775969,519.81,24.71,1.7233443,387.56,1.4977957
9/27/2018,4:06:01,1.1775969,519.81,24.71,1.7233025,387.56,1.4980041
9/27/2018,4:06:05,1.1775969,519.81,24.71,1.7233442,387.56,1.4981709
9/27/2018,4:06:09,1.1775777,519.42,24.71,1.7233442,387.2,1.4980458
9/27/2018,4:06:13,1.1775969,513.72,24.71,1.7232194,382,1.4977541
9/27/2018,4:06:17,1.1775969,519.01,24.71,1.7231776,386.83,1.4974207
9/27/2018,4:06:21,1.1775969,519.01,24.71,1.7231359,386.83,1.4974207
9/27/2018,4:06:25,1.1775969,519.01,24.71,1.7232609,386.83,1.4974623
9/27/2018,4:06:29,1.1775969,515.49,24.71,1.7233443,383.61,1.4976708
9/27/2018,4:06:33,1.1775969,515.75,24.71,1.7233859,383.85,1.4976707
9/27/2018,4:06:37,1.1775969,515.75,24.71,1.7233859,383.85,1.4977123
9/27/2018,4:06:41,1.1775969,521.04,24.71,1.7233025,388.69,1.497629
9/27/2018,4:06:45,1.1775969,512.23,24.71,1.7231776,380.63,1.4976707
9/27/2018,4:06:49,1.1775969,512.23,24.71,1.7232609,380.63,1.4976292
9/27/2018,4:06:53,1.1775969,521.04,24.71,1.7231359,388.69,1.4976708
9/27/2018,4:06:57,1.1775969,521.04,24.71,1.723261,388.69,1.4976708
9/27/2018,4:07:01,1.1775969,515.75,24.71,1.7230943,383.85,1.4975873
9/27/2018,4:07:05,1.1775969,515.22,24.71,1.7233442,383.37,1.4975041
9/27/2018,4:07:09,1.1775969,515.22,24.71,1.7232193,383.37,1.4973373
9/27/2018,4:07:13,1.1775969,506.42,24.71,1.7233027,375.34,1.4974624
9/27/2018,4:07:17,1.1775969,511.7,24.71,1.7231359,380.15,1.4973789
9/27/2018,4:07:21,1.1775969,511.7,24.71,1.7232609,380.15,1.4974624
9/27/2018,4:07:25,1.1775969,515.49,24.71,1.7232193,383.61,1.4973789
9/27/2018,4:07:29,1.1775969,515.49,24.71,1.7233443,383.61,1.4975457
9/27/2018,4:07:33,1.1775969,515.75,24.71,1.7233443,383.85,1.4977125
9/27/2018,4:07:37,1.1775969,512.23,24.71,1.7233859,380.63,1.4977541
9/27/2018,4:07:41,1.1775969,512.23,24.71,1.7232609,380.63,1.4978374
9/27/2018,4:07:45,1.1775969,515.75,24.71,1.7233859,383.85,1.4977541
9/27/2018,4:07:49,1.1775969,510.47,24.71,1.7235943,379.03,1.4977125
9/27/2018,4:07:53,1.1775969,504.92,24.71,1.7236776,373.98,1.4975873
9/27/2018,4:07:57,1.1775969,504.92,24.71,1.7235526,373.98,1.4975041
9/27/2018,4:08:01,1.1775969,504.92,24.71,1.7231776,373.98,1.4976708
9/27/2018,4:08:05,1.1775969,511.96,24.71,1.7233025,380.39,1.4977125
9/27/2018,4:08:09,1.1775969,510.2,24.71,1.7233859,378.78,1.4977541
9/27/2018,4:08:13,1.1775969,510.2,24.71,1.7235527,378.78,1.4974624
9/27/2018,4:08:17,1.1775969,511.96,24.71,1.7234277,380.39,1.4974207
9/27/2018,4:08:21,1.1775969,511.96,24.71,1.7232193,380.39,1.4974207
9/27/2018,4:08:25,1.1775969,519.01,24.71,1.723261,386.83,1.4975873
9/27/2018,4:08:29,1.1775969,519.01,24.71,1.723261,386.83,1.4975873
9/27/2018,4:08:33,1.1775969,519.01,24.71,1.7234277,386.83,1.4975041
9/27/2018,4:08:37,1.1776158,512.34,24.71,1.7234277,380.75,1.4975873
9/27/2018,4:08:41,1.1775969,507.91,24.71,1.7231778,376.7,1.4975041
9/27/2018,4:08:45,1.1775969,507.91,24.71,1.7231778,376.7,1.4974623
9/27/2018,4:08:49,1.1775969,506.42,24.71,1.7232194,375.34,1.4973792
9/27/2018,4:08:53,1.1775969,506.42,24.71,1.7235527,375.34,1.4974207
9/27/2018,4:08:57,1.1775969,506.42,24.71,1.7234277,375.34,1.497629
9/27/2018,4:09:01,1.1776158,512.61,24.71,1.7232609,380.99,1.4974624
9/27/2018,4:09:05,1.1776158,506.8,24.7,1.7231359,375.69,1.497629
9/27/2018,4:09:09,1.1776158,508.29,24.7,1.7232609,377.05,1.4974623
9/27/2018,4:09:13,1.1776158,508.29,24.7,1.7233025,377.05,1.4975041
9/27/2018,4:09:17,1.1776158,508.29,24.7,1.7232194,377.05,1.4973375
9/27/2018,4:09:21,1.1776158,508.29,24.7,1.7232193,377.05,1.4972957
9/27/2018,4:09:25,1.1775969,515.22,24.7,1.7234277,383.37,1.4975876
9/27/2018,4:09:29,1.1775969,511.96,24.7,1.7234694,380.39,1.4976708
9/27/2018,4:09:33,1.1776158,512.34,24.7,1.7234693,380.75,1.4977957
9/27/2018,4:09:37,1.1776158,514.37,24.7,1.7232193,382.6,1.4974624
9/27/2018,4:09:41,1.1776158,512.34,24.7,1.7233027,380.75,1.4974624
9/27/2018,4:09:45,1.1776158,514.11,24.7,1.7234277,382.35,1.4973789
9/27/2018,4:09:49,1.1775969,502.63,24.7,1.7235111,371.9,1.4975041
9/27/2018,4:09:53,1.1776158,513.84,24.7,1.7235943,382.11,1.4973792
9/27/2018,4:09:57,1.1776158,503.02,24.7,1.7233859,372.25,1.4974208
9/27/2018,4:10:01,1.1775969,513.46,24.7,1.7234277,381.76,1.497254
9/27/2018,4:10:05,1.1776158,517.37,24.7,1.7232609,385.33,1.4973792
9/27/2018,4:10:09,1.1776158,517.37,24.7,1.7231778,385.33,1.4973789
9/27/2018,4:10:13,1.1776158,510.32,24.7,1.7231776,378.9,1.4975041
9/27/2018,4:10:17,1.1776158,510.32,24.7,1.7233027,378.9,1.4973373
9/27/2018,4:10:21,1.1776158,510.32,24.7,1.7233859,378.9,1.4973373
9/27/2018,4:10:25,1.1776158,510.32,24.7,1.7231776,378.9,1.4973789
9/27/2018,4:10:29,1.1776158,521.16,24.7,1.7231359,388.8,1.4975457
9/27/2018,4:10:33,1.1776158,521.16,24.7,1.7233027,388.8,1.4977957
9/27/2018,4:10:37,1.1776158,521.43,24.7,1.7233859,389.05,1.4977125
9/27/2018,4:10:41,1.1776158,514.37,24.7,1.7232193,382.6,1.4977125
9/27/2018,4:10:45,1.1776158,521.43,24.7,1.7230526,389.05,1.4976292
9/27/2018,4:10:49,1.1776158,513.58,24.7,1.7231359,381.87,1.497629
9/27/2018,4:10:53,1.1776158,517.63,24.7,1.7231359,385.58,1.4975041
9/27/2018,4:10:57,1.1776158,515.87,24.7,1.7230943,383.96,1.4973792
9/27/2018,4:11:01,1.1776158,510.05,24.7,1.7230526,378.66,1.4974624
9/27/2018,4:11:05,1.1776158,515.34,24.7,1.7231359,383.48,1.4974207
9/27/2018,4:11:09,1.1776158,517.63,24.7,1.7231776,385.58,1.4973373
9/27/2018,4:11:13,1.1776158,515.87,24.7,1.7231359,383.96,1.4973373
9/27/2018,4:11:17,1.1776158,511.81,24.7,1.7231359,380.26,1.4974624
9/27/2018,4:11:21,1.1776158,511.81,24.7,1.7229694,380.26,1.4974624
9/27/2018,4:11:25,1.1776158,518.87,24.7,1.7231359,386.7,1.4973373
9/27/2018,4:11:29,1.1776158,518.87,24.7,1.7232194,386.7,1.497254
9/27/2018,4:11:33,1.1776158,508.29,24.7,1.7233443,377.05,1.4973373
9/27/2018,4:11:37,1.1776158,508.29,24.7,1.7233027,377.05,1.4973792
9/27/2018,4:11:41,1.1776158,508.29,24.7,1.7231359,377.05,1.4974208
9/27/2018,4:11:45,1.1776158,517.37,24.7,1.7232194,385.33,1.4972957
9/27/2018,4:11:49,1.1776158,508.29,24.7,1.7233859,377.05,1.4973789
9/27/2018,4:11:53,1.1776158,512.08,24.7,1.7233442,380.51,1.497254
9/27/2018,4:11:57,1.1776158,512.08,24.7,1.7233443,380.51,1.4973373
9/27/2018,4:12:01,1.1776158,512.08,24.7,1.7231776,380.51,1.4973789
9/27/2018,4:12:05,1.1776158,512.08,24.7,1.7233025,380.51,1.4973373
9/27/2018,4:12:09,1.1776158,512.08,24.7,1.7232194,380.51,1.4975873
9/27/2018,4:12:13,1.1776158,515.61,24.7,1.7230943,383.72,1.4975041
9/27/2018,4:12:17,1.1776158,508.56,24.7,1.7232193,377.3,1.4976708
9/27/2018,4:12:21,1.1776158,508.56,24.7,1.7232193,377.3,1.4974208
9/27/2018,4:12:25,1.1776158,515.61,24.7,1.723261,383.72,1.4973792
9/27/2018,4:12:29,1.177635,516,24.69,1.7231359,384.08,1.4973373
9/27/2018,4:12:33,1.1776158,511.81,24.7,1.7231359,380.26,1.4973375
9/27/2018,4:12:37,1.177635,512.2,24.69,1.7230526,380.62,1.497254
9/27/2018,4:12:41,1.177635,512.2,24.69,1.7229276,380.62,1.497254
9/27/2018,4:12:45,1.1776158,517.37,24.69,1.722886,385.33,1.497254
9/27/2018,4:12:49,1.1776158,517.1,24.69,1.7229694,385.09,1.4974624
9/27/2018,4:12:53,1.1776158,517.37,24.69,1.723011,385.33,1.4974208
9/27/2018,4:12:57,1.177635,517.76,24.69,1.7231359,385.7,1.4974624
9/27/2018,4:13:01,1.177635,512.2,24.69,1.7231359,380.62,1.4973373
9/27/2018,4:13:05,1.177635,512.2,24.69,1.7232609,380.62,1.4973789
9/27/2018,4:13:09,1.177635,512.2,24.69,1.7232193,380.62,1.4973375
9/27/2018,4:13:13,1.177635,510.44,24.69,1.7231776,379.02,1.4972124
9/27/2018,4:13:17,1.177635,510.44,24.69,1.7233025,379.02,1.4971708
9/27/2018,4:13:21,1.177635,503.14,24.69,1.7233027,372.37,1.4972957
9/27/2018,4:13:25,1.177635,503.14,24.69,1.723261,372.37,1.4973789
9/27/2018,4:13:29,1.1776158,517.63,24.69,1.7231776,385.58,1.4975041
9/27/2018,4:13:33,1.177635,518.03,24.69,1.7231359,385.94,1.4974207
9/27/2018,4:13:37,1.177635,508.68,24.69,1.7233027,377.41,1.4974624
9/27/2018,4:13:41,1.177635,508.68,24.69,1.7232193,377.41,1.4973789
9/27/2018,4:13:45,1.177635,508.68,24.69,1.7233443,377.41,1.4972957
9/27/2018,4:13:49,1.177635,512.2,24.69,1.7233443,380.62,1.4974208
9/27/2018,4:13:53,1.177635,512.2,24.69,1.7233027,380.62,1.4972957
9/27/2018,4:13:57,1.177635,521.56,24.69,1.7233027,389.17,1.4974208
9/27/2018,4:14:01,1.177635,514.76,24.69,1.7230943,382.96,1.4973789
9/27/2018,4:14:05,1.177635,521.56,24.69,1.723261,389.17,1.4977125
9/27/2018,4:14:09,1.177635,521.56,24.69,1.7231776,389.17,1.4976292
9/27/2018,4:14:13,1.177635,521.56,24.69,1.7233027,389.17,1.4973789
9/27/2018,4:14:17,1.177635,514.23,24.69,1.7233443,382.47,1.4973792
9/27/2018,4:14:21,1.177635,514.23,24.69,1.7232609,382.47,1.4973792
9/27/2018,4:14:25,1.177635,509.21,24.69,1.7233443,377.9,1.4976292
9/27/2018,4:14:29,1.177635,509.21,24.69,1.7233443,377.9,1.4975041
9/27/2018,4:14:33,1.177635,509.21,24.69,1.7234277,377.9,1.4975457
9/27/2018,4:14:37,1.1776538,509.6,24.68,1.7234277,378.25,1.4975873
9/27/2018,4:14:41,1.1776538,509.6,24.68,1.7233443,378.25,1.4974208
9/27/2018,4:14:45,1.177635,518.29,24.68,1.7233027,386.18,1.4974624
9/27/2018,4:14:49,1.1776538,518.67,24.68,1.7232194,386.54,1.4974624
9/27/2018,4:14:53,1.1776538,518.67,24.68,1.7231776,386.54,1.497629
9/27/2018,4:14:57,1.1776538,518.67,24.68,1.7232609,386.54,1.4976707
9/27/2018,4:15:01,1.1776538,514.88,24.68,1.7232193,383.07,1.4975873
9/27/2018,4:15:05,1.1776538,514.88,24.68,1.7231359,383.07,1.4975873
9/27/2018,4:15:09,1.1776538,518.41,24.68,1.7231776,386.29,1.4975457
9/27/2018,4:15:13,1.1776538,516.38,24.68,1.7231359,384.44,1.4974624
9/27/2018,4:15:17,1.1776538,514.61,24.68,1.7231778,382.83,1.4974208
9/27/2018,4:15:21,1.1776538,514.61,24.68,1.7230526,382.83,1.4973373
9/27/2018,4:15:25,1.1776538,516.38,24.68,1.7233025,384.44,1.4975876
9/27/2018,4:15:29,1.1776538,514.61,24.68,1.7233859,382.83,1.4975876
9/27/2018,4:15:33,1.1776538,516.38,24.67,1.7235111,384.44,1.4976292
9/27/2018,4:15:37,1.1776538,511.09,24.67,1.723261,379.61,1.4974208
9/27/2018,4:15:41,1.1776538,511.09,24.67,1.7233027,379.61,1.4974208
9/27/2018,4:15:45,1.1776538,513.12,24.67,1.723261,381.46,1.4975457
9/27/2018,4:15:49,1.1776538,509.33,24.67,1.7233859,378.01,1.4976708
9/27/2018,4:15:53,1.1776538,507.83,24.67,1.7232609,376.65,1.4975458
9/27/2018,4:15:57,1.1776538,507.83,24.67,1.7234278,376.65,1.4974208
9/27/2018,4:16:01,1.1776538,511.35,24.67,1.7233862,379.85,1.497254
9/27/2018,4:16:05,1.1776538,511.35,24.67,1.7235111,379.85,1.4974207
9/27/2018,4:16:09,1.1776538,511.35,24.67,1.7234278,379.85,1.4975039
9/27/2018,4:16:13,1.1776538,511.35,24.67,1.7234694,379.85,1.4974624
9/27/2018,4:16:17,1.1776538,511.35,24.67,1.7234277,379.85,1.4975457
9/27/2018,4:16:21,1.1776538,516.64,24.67,1.7233025,384.68,1.4974623
9/27/2018,4:16:25,1.1776538,510.83,24.67,1.7233027,379.37,1.4975457
9/27/2018,4:16:29,1.1776538,511.09,24.67,1.7232609,379.61,1.4973789
9/27/2018,4:16:33,1.1776538,511.09,24.67,1.7233442,379.61,1.4973375
9/27/2018,4:16:37,1.1776538,510.83,24.67,1.7233025,379.37,1.4974208
9/27/2018,4:16:41,1.1776729,511.21,24.67,1.7233443,379.73,1.4973789
9/27/2018,4:16:45,1.1776538,511.09,24.67,1.7233443,379.61,1.4973373
9/27/2018,4:16:49,1.1776729,515.27,24.67,1.7233859,383.43,1.4973789
9/27/2018,4:16:53,1.1776729,515.27,24.67,1.7233443,383.43,1.4975041
9/27/2018,4:16:57,1.1776538,514.88,24.67,1.7233859,383.07,1.497629
9/27/2018,4:17:01,1.1776729,513.77,24.67,1.7233025,382.06,1.4975873
9/27/2018,4:17:05,1.1776729,513.77,24.67,1.7233859,382.06,1.4977125
9/27/2018,4:17:09,1.1776729,513.77,24.67,1.7233027,382.06,1.4977957
9/27/2018,4:17:13,1.1776729,517.3,24.67,1.7233859,385.29,1.4978374
9/27/2018,4:17:17,1.1776729,517.3,24.67,1.7232609,385.29,1.4976292
9/27/2018,4:17:21,1.1776538,516.38,24.67,1.7231776,384.44,1.4974624
9/27/2018,4:17:25,1.1776729,516.77,24.67,1.7231776,384.8,1.4973792
9/27/2018,4:17:29,1.1776729,513.24,24.67,1.7231776,381.58,1.4974624
9/27/2018,4:17:33,1.1776729,516.77,24.67,1.7231776,384.8,1.4974208
9/27/2018,4:17:37,1.1776729,517.03,24.66,1.7232193,385.04,1.4975457
9/27/2018,4:17:41,1.1776729,519.06,24.66,1.7232193,386.9,1.4975873
9/27/2018,4:17:45,1.1776729,519.06,24.66,1.7235111,386.9,1.4977957
9/27/2018,4:17:49,1.1776729,519.06,24.66,1.7233859,386.9,1.497629
9/27/2018,4:17:53,1.1776729,517.3,24.66,1.7234693,385.29,1.4975041
9/27/2018,4:17:57,1.1776729,517.3,24.66,1.7232609,385.29,1.4974208
9/27/2018,4:18:01,1.1776729,507.96,24.66,1.7233859,376.77,1.4975873
9/27/2018,4:18:05,1.1776729,517.3,24.66,1.7234694,385.29,1.497629
9/27/2018,4:18:09,1.1776729,517.3,24.66,1.7235111,385.29,1.4977125
9/27/2018,4:18:13,1.1776729,507.96,24.66,1.7235943,376.77,1.4975457
9/27/2018,4:18:17,1.1776729,511.48,24.66,1.7235111,379.97,1.4975458
9/27/2018,4:18:21,1.1776729,511.48,24.66,1.7235111,379.97,1.4973792
9/27/2018,4:18:25,1.1776918,511.86,24.66,1.7234277,380.33,1.4975041
9/27/2018,4:18:29,1.1776729,518.8,24.66,1.7234277,386.65,1.4975457
9/27/2018,4:18:33,1.1776729,513.51,24.66,1.7233027,381.82,1.4975873
9/27/2018,4:18:37,1.1776729,513.77,24.66,1.7233443,382.06,1.4975873
9/27/2018,4:18:41,1.1776729,513.77,24.66,1.723261,382.06,1.4977125
9/27/2018,4:18:45,1.1776729,513.77,24.66,1.7233027,382.06,1.4977957
9/27/2018,4:18:49,1.1776918,514.16,24.66,1.7232609,382.42,1.4976708
9/27/2018,4:18:53,1.1776918,521.48,24.66,1.7233443,389.11,1.4975041
9/27/2018,4:18:57,1.1776918,519.71,24.66,1.7235527,387.5,1.4975873
9/27/2018,4:19:01,1.1776918,515.92,24.66,1.7235111,384.03,1.4977541
9/27/2018,4:19:05,1.1776918,515.92,24.66,1.7235109,384.03,1.4978374
9/27/2018,4:19:09,1.1776918,517.95,24.65,1.7233025,385.89,1.4977125
9/27/2018,4:19:13,1.1776918,516.19,24.65,1.7233443,384.27,1.4977125
9/27/2018,4:19:17,1.1776918,515.92,24.65,1.7233862,384.03,1.4977541
9/27/2018,4:19:21,1.1776918,516.19,24.65,1.7234694,384.27,1.4977123
9/27/2018,4:19:25,1.1776918,517.95,24.65,1.7235111,385.89,1.4977957
9/27/2018,4:19:29,1.1776918,516.19,24.65,1.7234277,384.27,1.4978374
9/27/2018,4:19:33,1.1776918,515.92,24.65,1.7234277,384.03,1.497879
9/27/2018,4:19:37,1.1776918,514.42,24.65,1.7234694,382.66,1.4976708
9/27/2018,4:19:41,1.1776918,516.19,24.65,1.7235943,384.27,1.497629
9/27/2018,4:19:45,1.1776918,515.92,24.65,1.723636,384.03,1.4976708
9/27/2018,4:19:49,1.1776918,519.45,24.65,1.7234277,387.26,1.4976707
9/27/2018,4:19:53,1.1776918,519.45,24.65,1.723261,387.26,1.497629
9/27/2018,4:19:57,1.1776918,519.45,24.65,1.7232193,387.26,1.4975041
9/27/2018,4:20:01,1.1776918,517.15,24.65,1.7232609,385.16,1.4976708
9/27/2018,4:20:05,1.1776918,519.45,24.65,1.7233443,387.26,1.4975457
9/27/2018,4:20:09,1.1777109,510.76,24.65,1.7234278,379.33,1.4977957
9/27/2018,4:20:13,1.1776918,514.16,24.65,1.7235943,382.42,1.4976708
9/27/2018,4:20:17,1.1776918,510.37,24.65,1.723636,378.97,1.4977957
9/27/2018,4:20:21,1.1776918,521.21,24.65,1.7235527,388.87,1.4975873
9/27/2018,4:20:25,1.1776918,521.21,24.65,1.7233443,388.87,1.497629
9/27/2018,4:20:29,1.1776918,521.21,24.65,1.7232194,388.87,1.4976708
9/27/2018,4:20:33,1.1777109,521.6,24.65,1.723261,389.23,1.4977125
9/27/2018,4:20:37,1.1776918,514.42,24.65,1.7233443,382.66,1.4978374
9/27/2018,4:20:41,1.1776918,514.42,24.65,1.7235111,382.66,1.4978374
9/27/2018,4:20:45,1.1776918,514.16,24.65,1.7234277,382.42,1.4976292
9/27/2018,4:20:49,1.1777109,519.84,24.65,1.7233859,387.62,1.4975041
9/27/2018,4:20:53,1.1777109,519.84,24.65,1.7232193,387.62,1.4974624
9/27/2018,4:20:57,1.1776918,519.45,24.65,1.7232193,387.26,1.4977125
9/27/2018,4:21:01,1.1777109,519.84,24.65,1.7231776,387.62,1.4976707
9/27/2018,4:21:05,1.1777109,520.1,24.64,1.7233859,387.86,1.4978374
9/27/2018,4:21:09,1.1777109,520.1,24.64,1.7233859,387.86,1.497879
9/27/2018,4:21:13,1.1777109,520.37,24.64,1.7235527,388.1,1.4978374
9/27/2018,4:21:17,1.1777109,520.37,24.64,1.7234278,388.1,1.4977541
9/27/2018,4:21:21,1.1777109,516.04,24.64,1.7234277,384.15,1.4975041
9/27/2018,4:21:25,1.1777109,510.49,24.64,1.7233443,379.08,1.4975457
9/27/2018,4:21:29,1.1777109,514.28,24.64,1.7232193,382.54,1.4973789
9/27/2018,4:21:33,1.1777109,514.28,24.64,1.7232609,382.54,1.4975041
9/27/2018,4:21:37,1.1777109,514.28,24.64,1.7233027,382.54,1.4975873
9/27/2018,4:21:41,1.1777109,521.33,24.64,1.723261,388.99,1.497629
9/27/2018,4:21:45,1.1777109,514.28,24.64,1.7231778,382.54,1.4975873
9/27/2018,4:21:49,1.1777109,514.54,24.64,1.7232194,382.78,1.4975457
9/27/2018,4:21:53,1.1777109,521.33,24.64,1.7233443,388.99,1.4976292
9/27/2018,4:21:57,1.1777109,515.78,24.64,1.7233443,383.91,1.497629
9/27/2018,4:22:01,1.1777109,514.54,24.64,1.7231359,382.78,1.4975457
9/27/2018,4:22:05,1.1777109,516.04,24.64,1.7231776,384.15,1.4975457
9/27/2018,4:22:09,1.1777109,514.28,24.64,1.7232193,382.54,1.4975873
9/27/2018,4:22:13,1.1777109,516.04,24.64,1.7233859,384.15,1.497629
9/27/2018,4:22:17,1.1777109,518.34,24.64,1.7234694,386.25,1.4976708
9/27/2018,4:22:21,1.1777109,521.87,24.64,1.7233443,389.47,1.4977957
9/27/2018,4:22:25,1.1777109,521.87,24.64,1.723261,389.47,1.497879
9/27/2018,4:22:29,1.1777109,521.87,24.64,1.7232194,389.47,1.4978374
9/27/2018,4:22:33,1.1777109,521.87,24.64,1.7232609,389.47,1.4977541
9/27/2018,4:22:37,1.1777109,516.57,24.64,1.723261,384.63,1.4977957
9/27/2018,4:22:41,1.1777109,516.57,24.64,1.723261,384.63,1.497629
9/27/2018,4:22:45,1.1777109,521.6,24.64,1.7234278,389.23,1.4977541
9/27/2018,4:22:49,1.1777109,514.54,24.64,1.7234694,382.78,1.4975873
9/27/2018,4:22:53,1.1777297,514.4,24.64,1.7234694,382.65,1.4977125
9/27/2018,4:22:58,1.1777297,514.93,24.64,1.7233859,383.14,1.4974208
9/27/2018,4:23:02,1.1777297,514.4,24.63,1.7234694,382.65,1.4975873
9/27/2018,4:23:06,1.1777297,514.66,24.63,1.7233443,382.89,1.4975041
9/27/2018,4:23:10,1.1777109,515.78,24.63,1.7233859,383.91,1.4976292
9/27/2018,4:23:14,1.1777297,514.66,24.63,1.7233025,382.89,1.4974624
9/27/2018,4:23:18,1.1777297,514.66,24.63,1.7234277,382.89,1.4977125
9/27/2018,4:23:22,1.1777297,520.22,24.63,1.7233025,387.97,1.4978374
9/27/2018,4:23:26,1.1777297,526.05,24.63,1.723261,393.32,1.4979209
9/27/2018,4:23:30,1.1777297,526.05,24.63,1.7233443,393.32,1.497879
9/27/2018,4:23:34,1.1777297,526.05,24.63,1.7234278,393.32,1.4978374
9/27/2018,4:23:38,1.1777297,518.99,24.63,1.7235109,386.85,1.4980458
9/27/2018,4:23:42,1.1777297,518.99,24.63,1.7234278,386.85,1.4980041
